wgtcode,database,new_lat,new_long,regionalboardnumber,psa6c,psa9c,eco_iii_1987,eco_iii_2010,eco_ii_1987,eco_ii_2010,flowstatus,ag_2000_1k,ag_2000_5k,ag_2000_ws,code_21_2000_1k,code_21_2000_5k,code_21_2000_ws,urban_2000_1k,urban_2000_5k,urban_2000_ws,roaddens_1k,roaddens_5k,roaddens_ws,paved_int_1k,paved_int_5k,paved_int_ws,permanmade_ws,invdamdist,mines_5k,gravelminedensl_r5k,elev_range,max_elev,n_mean,p_mean,pct_cenoz,pct_nosed,pct_quart,pct_sedim,pct_volcnc,ppt_00_09,temp_00_09,nhd_so,maflowu,nhdslope,ftype,nhdflow,sampled,bpj_nonref,active,area_sqkm,site_elev,cao_mean,mgo_mean,s_mean,ucs_mean,lprem_mean,atmca,atmmg,atmso4,minp_ws,meanp_ws,sumave_p,tmax_ws,xwd_ws,maxwd_ws,lst32ave,bdh_ave,kfct_ave,prmh_ave,condqr01,condqr05,condqr25,condqr50,condqr75,condqr95,condqr99,lastupdatedate,comid,sitestatus,ag_2006_1k,ag_2006_5k,ag_2006_ws,code_21_2006_1k,code_21_2006_5k,code_21_2006_ws,urban_2006_1k,urban_2006_5k,urban_2006_ws,ag_2011_1k,ag_2011_5k,ag_2011_ws,code_21_2011_1k,code_21_2011_5k,code_21_2011_ws,urban_2011_1k,urban_2011_5k,urban_2011_ws,psa10c,created_user,created_date,last_edited_user,last_edited_date,StationCode
NA,Rounds123,40.3999116,-121.44101,5,SN,SNws,5.0,4.0,Mountain,Mountain,Perennial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,842,2655,0.0076,0.2802,0,0.0,0,0.0,100,192353.7031,1370,2.0,11.63224,0.03659,StreamRiver,Perennial,TRUE,FALSE,TRUE,21.259015,1813,6.7464,3.9887,0.0193,139.9259,-0.3287,0.0375,0.019,0.1768,10.1923,2473.1086,8695.8369,239.3846,114.3881,15.3881,174.8485,1.2474,0.1672,5.3652,14,27.0,40.0,48,68.0,102.0,139,12-Sep-16,2772712,Reference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SNws,,,,,518RCNAPC
NA,Rounds123,39.8062227,-121.0421,5,SN,SNws,5.0,5.0,Mountain,Mountain,Perennial,0.0,0.0,0.0,0.0,0.0,0.3268,0.0,0.0,0.0,0.0,0.1943995,0.6183415,0,0,1,0,0,0,0.0,1348,2270,0.05396667,0.1409,0,0.0,0,100.0,0,169866.9,1828,3.0,33.83245,0.0284,StreamRiver,Perennial,TRUE,FALSE,TRUE,50.12516,922,2.776567,4.768567,0.0591,116.927,-1.119533,0.04423333,0.04423333,0.2137,6.524,1856.84,3709.785,300.4326,89.7233,12.9767,151.1152,1.371767,0.1416333,4.0071,22,27.0,66.0,110,146.0,258.0,365,12-Sep-16,8036983,Reference,0.0,0.0,0.0,0.0,0.0,0.2836319,0.0,0.0,0.06103472,0.0,0.0,0.0,0.0,0.0,0.2836319,0.0,0.0,0.06103472,SNws,,,,,518SED086
NA,Rounds123,39.1868137,-120.8269,5,SN,SNws,5.0,5.0,Mountain,Mountain,Perennial,0.0,0.0,0.0,6.0781,10.8354,7.9031,3.0,4.0,4.0,2.159475,4.859542,4.68031,0,9,27,36,0,1,0.0,595,1561,0.0146,0.2345,0,0.0,0,100.0,0,133311.4,1959,2.0,28.76858,0.07392,StreamRiver,Perennial,TRUE,FALSE,TRUE,19.09156,966,5.8194,3.3751,0.0206,101.057,-0.7763,0.0471,0.0278,0.2275,4.5238,1559.605,3129.682,290.5714,79.0678,12.1017,127.8148,1.2219,0.1587,2.588,23,31.0,79.0,128,153.0,288.0,360,12-Sep-16,14992273,Intermediate,0.0,0.0,0.0,6.709957,10.58033,7.862095,4.0,4.50578,5.037023,0.0,0.0,0.0,6.709957,10.49776,7.862095,4.0,4.588346,5.103051,SNws,,,,,516CC0088
NA,Rounds123,38.759146,-121.25626,5,CV,CV,7.0,7.0,Xeric,Xeric,Perennial,0.0,0.0,4.0,47.8469,32.8415,16.9784,52.0,39.0,13.0,8.489809,9.180405,5.485866,0,20,134,28,0,0,0.0,339,391,0.0113,0.1693,1,69.1845,0,30.8156,0,50998.4,2403,2.0,14.09789,0.00627,StreamRiver,Perennial,TRUE,FALSE,TRUE,57.60264,52,3.8856,1.7781,0.0294,146.0479,-1.6328,0.0512,0.052,0.3185,2.0896,683.5482,784.378,347.2686,55.1492,8.7127,58.64,1.6497,0.207,5.8423,31,105.0,209.0,319,382.0,561.0,857,12-Sep-16,948021140,Stressed,0.0,1.0,4.0,56.78643,27.93403,17.55588,43.0,39.62234,12.59981,0.0,1.0,4.0,55.38922,26.18118,17.55588,45.0,42.82527,13.83839,CV,,,,,519SCRAMR
NA,Rounds123,38.5514306,-122.52171,2,CH,CHco,6.0,6.0,Xeric,Xeric,Perennial,0.0,0.0,0.0,0.8824,0.111,0.111,0.0,0.0,0.0,1.98043794,1.13293446,1.13293446,6,6,6,0,0,0,0.0,601,713,0.0341,0.1223,0,0.0,0,0.0,100,103591.8984,2199,1.0,2.99429,0.05885,StreamRiver,Perennial,TRUE,FALSE,TRUE,6.4908,112,2.5937,1.0872,0.0198,38.0262,-1.1383,0.0432,0.0498,0.2834,1.1667,1144.2142,1157.0667,309.5,72.2222,11.0556,95.0,1.171,0.2003,4.6154,23,36.0,128.0,225,289.0,364.0,505,12-Sep-16,1668249,Intermediate,0.0,0.0,0.0,0.723589,0.12479201,0.12479201,0.0,0.01386578,0.01386578,0.0,0.0,0.0,0.723589,0.12479201,0.12479201,0.0,0.01386578,0.01386578,CHco,,,,,206RIC100
NA,Round4,38.984476,-121.48682,5,CV,CV,7.0,7.0,Xeric,Xeric,Unknown,60.0,75.0,2.0,13.0,7.38522954,6.54788076,1.0,0.0,2.0,5.344803,4.842765,3.367969,0,0,806,29,0,0,0.0,1753,1772,0.5735667,0.1539333,67,10.60527,66,22.60257,0,47118.2,2438,5.0,434.88102,0.00118,StreamRiver,Perennial,FALSE,FALSE,FALSE,759.4222,19,2.654267,1.991,0.08763333,44.1812,1.104567,0.0498,0.0494,0.3046,3.0646,1186.195,1161.568,323.4026,68.2041,10.7435,68.05027,1.521767,0.3195667,3.585433,27,59.0,183.0,256,330.0,502.0,825,12-Sep-16,15072912,Stressed,61.0,75.0,2.0,12.6,8.3167,6.508038,1.0,0.5988024,1.860692,61.0,75.0,2.0,12.6,8.3167,6.508038,1.0,0.5988024,1.896247,CV,,,,,515BRRPTG
NA,Rounds123,37.868036,-122.09806,2,CH,CHco,6.0,6.0,Xeric,Xeric,Perennial,0.0,0.0,0.0,32.3022,14.6002,13.2323,20.0,6.0,5.0,5.60895455,2.30659184,2.17026508,1,5,5,0,0,0,0.0,493,604,0.045,0.11556667,100,0.0,0,100.0,0,59760.0,2192,2.0,2.86009,0.01832,StreamRiver,Perennial,TRUE,FALSE,TRUE,13.65856427,111,6.39276667,2.233,0.32516667,78.6962,-0.78803333,0.04933333,0.04933333,0.31496667,0.96063333,688.5461333,508.5024,283.7083333,60.14276667,10.0,45.73426667,1.51153333,0.29686667,1.6851,27,138.0,247.0,322,441.0,867.0,1164,12-Sep-16,2789387,Stressed,0.0,0.0,0.0,33.1424481,14.5463948,13.2094127,20.0,5.96926714,5.32595083,0.0,0.0,0.0,33.1424481,14.50206856,13.2094127,20.0,6.01359338,5.36549997,CHco,,,,,207WAL410
NA,Rounds123,37.8401471,-122.09929,2,CH,CHco,6.0,6.0,Xeric,Xeric,Perennial,0.0,0.0,0.0,15.507,7.4984,7.4984,0.0,0.0,0.0,2.17108236,1.23445519,1.23445519,1,2,2,0,0,0,0.0,427,610,0.0469,0.1146,100,0.0,0,100.0,0,63114.0,2108,1.0,1.79551,0.03165,StreamRiver,Perennial,TRUE,FALSE,TRUE,6.861211,183,8.7122,3.0748,0.5229,76.1843,-0.784,0.0493,0.0523,0.3138,1.0,684.0,553.8666,278.4445,60.7143,10.0,48.2857,1.5321,0.3009,1.956,37,150.0,254.0,348,483.0,907.0,1162,12-Sep-16,2789411,,0.0,0.0,0.0,14.77572559,7.17847769,7.17847769,0.0,0.41994751,0.41994751,0.0,0.0,0.0,14.77572559,7.16535433,7.17847769,0.0,0.43307087,0.43307087,CHco,,,,,207WAL420
NA,Rounds123,37.0013834,-121.90621,3,CH,CHco,6.0,1.0,Xeric,Mountain,Perennial,0.0,0.0,0.0,8.8109,2.7504,2.3669,0.0,0.0,0.0,4.24122826,1.62699447,1.07265205,1,3,3,0,0,0,0.0,746,796,0.0605,0.1298,53,0.0,0,100.0,0,79183.5,2055,2.0,7.85164,0.01157,StreamRiver,Perennial,TRUE,FALSE,TRUE,26.617811,50,5.594,3.0175,0.3048,61.8653,-0.7227,0.0431,0.0338,0.2467,1.2813,945.8947,828.712,283.5313,66.0875,11.1875,60.7375,1.4586,0.1891,4.713,32,100.0,226.0,289,322.0,420.0,782,12-Sep-16,17683402,Intermediate,0.0,0.0,0.0,8.09455587,2.77658815,2.32668245,0.0,0.01427552,0.00338181,0.0,0.0,0.0,8.09455587,2.77658815,2.32668245,0.0,0.01427552,0.00338181,CHco,,,,,304APS
NA,Rounds123,37.1278994,-122.12155,3,CH,CHco,1.0,1.0,Mountain,Mountain,Perennial,0.0,0.0,0.0,37.1733,11.0411,10.7921,0.0,0.0,0.0,10.42553886,4.37234308,3.39737029,4,13,20,0,0,0,0.0,831,978,0.0521,0.1189,35,0.0,0,100.0,0,119820.2969,2227,3.0,15.55036,0.0041,StreamRiver,Perennial,TRUE,FALSE,TRUE,42.059305,147,12.9131,5.0058,0.9796,66.6495,-0.7508,0.0442,0.0376,0.2576,2.3529,1194.05,982.4702,277.6863,62.2576,10.4621,61.5344,1.4606,0.1957,4.2848,37,138.0,252.0,322,440.0,928.0,1114,12-Sep-16,17682316,Stressed,0.0,0.0,0.0,35.39054966,10.70431275,10.78542545,1.0,0.41886441,0.13479107,0.0,0.0,0.0,35.39054966,10.70431275,10.78542545,1.0,0.41886441,0.13479107,CHco,,,,,304BEP
NA,Rounds123,36.5537484,-121.54794,3,CH,CHco,6.0,6.0,Xeric,Xeric,Perennial,54.0,43.0,8.0,3.7383,2.1135,4.6859,6.0,2.0,1.0,1.27941338,0.84866439,1.24950945,0,4,2733,0,0,0,0.0,1761,1787,0.49916667,0.12763333,91,9.76595587,69,81.11850508,0,34315.5,2094,6.0,0.0089,0.00149,StreamRiver,Intermittent,TRUE,FALSE,TRUE,10475.93154,26,3.5508,1.85083333,0.18113333,44.65933333,0.7906,0.04333333,0.04333333,0.23076667,0.1361,414.4549333,417.5314333,274.476,44.9004,7.89256667,74.74773333,1.49746667,0.28373333,2.13546667,31,75.0,218.0,349,499.4285714,908.0,1164,12-Sep-16,8201861,Stressed,54.0,44.0,8.0,3.55774494,2.0807903,4.63706117,6.0,1.84517558,0.71787635,54.0,44.0,8.0,3.55774494,2.06943538,4.63706117,6.0,1.8565305,0.75299487,CHco,,,,,309SAC
NA,Rounds123,34.8396342,-120.16853,3,CH,CHco,6.0,6.0,Xeric,Xeric,Perennial,10.0,1.0,0.0,3.9544,1.2727,0.3178,1.0,0.0,0.0,2.2023621,0.5629219,0.06668124,2,14,45,0,0,0,0.0,1888,2082,0.0468,0.1182,44,0.0,0,100.0,0,41512.69922,2354,5.0,6.7956,0.00238,StreamRiver,Intermittent,TRUE,FALSE,TRUE,729.22828,194,13.7115,5.3928,1.1142,69.9443,-0.7221,0.0616,0.0255,0.3123,0.0,710.5696,282.1791,326.4239,39.5762,7.0408,79.324,1.5381,0.2781,2.0881,200,343.0,699.0,872,953.6071429,1165.0,1170,12-Sep-16,17625379,Intermediate,11.0,1.0,0.0,4.08781226,1.24976856,0.31572529,1.0,0.18052213,0.0134535,11.0,1.0,0.0,4.08781226,1.24976856,0.31572529,1.0,0.18052213,0.0134535,CHco,,,,,312SIV
NA,Rounds123,40.0443311,-122.09899,5,CV,CV,7.0,7.0,Xeric,Xeric,Perennial,28.0,31.0,0.0,9.144,4.5059,1.3851,11.0,2.0,0.0,4.316822,2.360154,0.6522094,1,1,24,0,0,0,0.0,3076,3150,0.0099,0.256,1,0.0,0,0.6051104,99,57029.7,2417,3.0,1.21737,0.0062,StreamRiver,Perennial,TRUE,FALSE,TRUE,343.772,74,6.0041,3.3154,0.0345,104.0823,-0.6552,0.0369,0.0227,0.1871,5.132,1420.107,4203.238,300.3221,87.2188,12.5469,138.2775,1.4198,0.1945,4.3444,27,44.0,110.0,134,149.0,259.0,344,12-Sep-16,12068342,,28.0,31.0,0.0,9.902913,4.369115,1.284918,11.0,2.448211,0.1921617,28.0,31.0,0.0,9.902913,4.369115,1.284918,11.0,2.448211,0.1924235,CV,,,,,504MLCH99
NA,Rounds123,39.9798781,-122.06812,5,CV,CV,7.0,7.0,Xeric,Xeric,Perennial,29.0,2.0,0.0,4.7435,0.7977,0.5082,0.0,0.0,0.0,1.280804,0.570668,0.523544,3,3,11,1,0,0,0.0,1198,1261,0.0216,0.2177,10,0.0,0,9.907638,90,55526.2,2418,3.0,45.50501,0.00394,StreamRiver,Perennial,TRUE,FALSE,TRUE,160.994,63,4.9011,2.5082,0.0286,80.1992,-0.8467,0.0369,0.0265,0.1989,2.7409,1056.003,2363.46,337.3523,73.152,10.7392,97.0946,1.515,0.2097,3.0949,36,112.0,226.0,244,289.1429,356.0,531,12-Sep-16,12070994,,27.0,2.0,0.0,4.712535,0.7554436,0.5076142,0.0,0.09628203,0.06093607,26.0,2.0,0.0,4.712535,0.7554436,0.5076142,0.0,0.09628203,0.06093607,CV,,,,,504TMCTVR
NA,Rounds123,40.4787892,-121.59669,5,SN,SNws,5.0,4.0,Mountain,Mountain,Perennial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.088801,0.4183876,0.4182742,0,0,0,0,0,0,0.0,902,2801,0.0318,0.2769,0,0.0,0,0.0,100,187464.7,1298,1.0,7.41701,0.10012,StreamRiver,Perennial,TRUE,FALSE,TRUE,9.464641,1899,6.59,3.8312,0.0181,135.5864,-0.3429,0.036,0.0186,0.1721,12.4545,2024.091,9356.566,221.5455,143.0357,18.8929,185.2069,1.147,0.1341,5.8995,10,23.0,37.0,45,68.0,103.0,139,12-Sep-16,2765948,Intermediate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SNws,,,,,507BCSFBM
NA,Rounds123,39.0898079,-121.35625,5,CH,CHin,6.0,6.0,Xeric,Xeric,Perennial,0.0,0.0,0.0,5.0725,7.2156,2.15,2.0,5.0,0.0,1.981587,2.388022,1.904107,0,11,148,18,0,0,0.0,756,800,0.0123,0.2286,0,41.21863,0,58.78136,0,53237.4,2403,4.0,0.26225,0.00321,StreamRiver,Intermittent,TRUE,FALSE,TRUE,213.1946,44,5.3126,3.1723,0.0284,144.1361,-1.1308,0.048,0.0446,0.2846,1.4,892.8066,1412.934,340.1,61.2222,9.9444,86.6607,1.54,0.2851,2.7864,27,85.0,219.0,256,330.0,474.0,660,12-Sep-16,15069250,,1.0,0.0,0.0,6.803939,8.577675,2.263536,2.0,4.970422,0.3702203,1.0,0.0,0.0,6.803939,8.577675,2.263536,2.0,4.970422,0.3702203,CHin,,,,,515DCBAFB
NA,Round4,39.304273,-121.56496,5,CV,CV,7.0,7.0,Xeric,Xeric,Unknown,51.0,70.0,4.0,0.0,3.80179952,2.33706402,0.0,0.0,0.0,0.0,1.115061,1.706133,0,1,120,22,0,0,0.0,970,995,0.5836,0.1592,68,11.81354,68,19.90467,0,54407.5,2434,4.0,45.21217,0.0,StreamRiver,Intermittent,FALSE,FALSE,FALSE,185.2032,25,2.873567,1.7842,0.08573333,48.33487,1.146067,0.046,0.04393333,0.2762667,1.3919,976.8902,1293.214,348.5,60.9753,9.8269,61.1413,1.518767,0.2958333,1.6138,27,58.0,200.0,289,355.8947,556.0,851,12-Sep-16,7969893,Stressed,54.0,71.0,4.0,0.0,3.873508,2.282546,0.0,0.07620015,0.1491892,54.0,71.0,4.0,0.0,3.873508,2.282546,0.0,0.07620015,0.1491892,CV,,,,,515HCSSHR
NA,Round4,39.2249414,-121.51037,5,CV,CV,7.0,7.0,Xeric,Xeric,Unknown,97.0,57.0,43.0,1.88797986,4.95749696,3.77634712,0.0,0.0,0.0,1.038373,1.323337,1.143381,2,21,64,69,0,1,0.0,257,282,0.5096,0.1356,64,0.0,64,35.77043,0,53387.3,2428,3.0,7.2099,0.00075,StreamRiver,Intermittent,FALSE,FALSE,FALSE,51.03746,25,2.503,1.2854,0.0921,38.20493,0.9783,0.04736667,0.0471,0.2902,0.0625,650.1505,1016.785,349.5,50.481,8.0,50.933,1.607333,0.2719,1.353767,27,75.0,214.0,349,441.0,784.0,969,12-Sep-16,7970311,Stressed,96.0,57.0,44.0,2.823087,4.85746,3.806619,0.0,0.4006152,0.2221556,96.0,58.0,44.0,2.823087,4.85746,3.806619,0.0,0.4006152,0.2221556,CV,,,,,515JCSLRR
NA,Rounds123,36.064477,-121.38526,3,CH,CHco,6.0,6.0,Xeric,Xeric,Perennial,0.0,0.0,0.0,6.8789,1.4516,1.2402,0.0,0.0,0.0,0.9761384,0.4172239,0.301222,0,3,9,0,0,0,0.0,1269,1674,0.0356,0.1277,0,0.0,0,100.0,0,59000.0,2340,4.0,3.89144,0.0097,StreamRiver,Perennial,TRUE,FALSE,TRUE,104.2776,405,8.6356,3.8365,0.5205,94.7581,-0.8602,0.0417,0.0253,0.2284,0.1048,856.7991,535.8676,308.879,59.3605,10.7147,97.9782,1.5726,0.2021,5.11,35,177.0,292.0,310,370.0,713.0,1079,12-Sep-16,8204317,Reference,0.0,0.0,0.0,7.384615,1.480462,1.244638,0.0,0.00205335,0.00172627,0.0,0.0,0.0,7.384615,1.480462,1.244638,0.0,0.00205335,0.00172627,CHco,,,,,309SARANF
NA,Rounds123,36.482772,-121.1551,3,CH,CHco,6.0,6.0,Xeric,Xeric,Perennial,0.0,0.0,0.0,2.4506,2.8403,2.432,0.0,0.0,0.0,0.81853131,0.76573223,0.82726435,0,7,10,0,0,0,0.0,554,848,0.0367,0.1277,39,17.53000059,0,82.46994236,0,38269.19922,2485,3.0,1.0707,0.01194,StreamRiver,Intermittent,TRUE,FALSE,TRUE,60.628635,294,4.8252,2.0859,0.1693,97.4512,-0.8733,0.0407,0.0245,0.2218,0.0,404.471,403.4688,336.8701,47.9946,8.1892,112.6649,1.4176,0.2758,1.601,27,59.0,208.0,350,504.0909091,973.0,1167,12-Sep-16,8202263,Intermediate,0.0,0.0,0.0,2.33356211,2.81985367,2.41089058,0.0,0.01186474,0.019299,0.0,0.0,0.0,2.33356211,2.81985367,2.41089058,0.0,0.01186474,0.019299,CHco,,,,,309SC2BCG
NA,Rounds123,34.5462324,-119.77724,3,CH,CHco,8.0,6.0,Mountain,Xeric,Perennial,0.0,0.0,0.0,6.0384,2.2998,0.6271,0.0,0.0,0.0,0.96958002,0.26863801,0.05102559,5,12,25,2,0,0,0.0,2332,2633,0.0462,0.1236,54,0.0,0,100.0,0,62998.10156,2451,5.0,6.72839,0.00602,StreamRiver,Perennial,TRUE,FALSE,TRUE,635.077468,301,9.9569,4.0937,0.9165,69.3756,-0.7689,0.0623,0.0271,0.3377,0.0487,818.6756,315.1752,320.0662,34.0731,6.1641,63.4772,1.5367,0.2599,1.7613,160,302.0,694.0,842,953.3928571,1164.0,1170,12-Sep-16,17610671,Intermediate,0.0,0.0,0.0,5.95505618,2.30180823,0.61714399,0.0,0.07251632,0.00991965,0.0,0.0,0.0,5.95505618,2.30180823,0.61714399,0.0,0.07251632,0.00991965,CHco,,,,,314SYP
NA,Rounds123,34.4609534,-120.02286,3,CH,CHco,8.0,85.0,Mountain,Xeric,Perennial,0.0,0.0,0.0,34.07,6.126,2.9345,14.0,1.0,0.0,10.20175714,1.90814597,0.89100755,4,4,4,0,0,0,0.0,1288,1302,0.0436,0.125,100,0.0,0,100.0,0,45217.80078,2118,2.0,0.98428,0.04204,StreamRiver,Perennial,TRUE,FALSE,TRUE,15.889421,14,7.0605,2.9191,1.0224,70.56,-0.7438,0.063,0.0266,0.3245,0.0,654.5833,279.6647,262.05,32.4792,5.8333,47.449,1.5137,0.2068,1.5491,48,167.0,499.0,783,874.0,977.0,1167,12-Sep-16,17594801,Stressed,0.0,0.0,0.0,33.45656192,6.01354042,2.87203308,15.0,1.07526882,0.46451028,0.0,0.0,0.0,32.71719039,5.96044073,2.87203308,16.0,1.12836851,0.48716932,CHco,,,,,315CAP
NA,Rounds123,34.5099869,-120.22841,3,CH,CHco,6.0,6.0,Xeric,Xeric,Perennial,0.0,0.0,0.0,12.5705,3.1814,2.9159,5.0,0.0,0.0,4.69075546,0.76890958,0.67459823,6,9,9,0,0,0,0.0,752,850,0.0463,0.1215,100,0.0,0,100.0,0,53669.19922,2273,3.0,1.59764,0.01757,StreamRiver,Perennial,TRUE,FALSE,TRUE,29.020671,98,8.9522,3.5335,1.066,69.7788,-0.7469,0.0628,0.0262,0.3147,0.0,563.8636,285.121,260.1176,37.0114,6.8636,48.9667,1.4639,0.2733,1.7978,57,167.0,587.0,793,908.5789474,1159.0,1169,12-Sep-16,17593463,Intermediate,0.0,0.0,0.0,12.28915663,3.14869024,2.89108788,5.0,0.51039556,0.42187549,0.0,0.0,0.0,12.20883534,3.13743151,2.89108788,5.0,0.52165428,0.43118156,CHco,,,,,315GAI
NA,Rounds123,34.4735592,-120.22943,3,CH,CHco,6.0,85.0,Xeric,Xeric,Perennial,0.0,0.0,0.0,10.3108,9.22,4.7054,4.0,1.0,0.0,2.32369093,2.46156834,1.22356566,1,21,24,0,0,0,0.0,850,858,0.0489,0.122,100,0.0,0,100.0,0,41274.60156,2051,3.0,2.92775,0.01673,StreamRiver,Perennial,TRUE,FALSE,TRUE,51.994849,8,10.4142,4.1845,0.9315,68.1711,-0.7437,0.0629,0.0262,0.3149,0.0,549.4103,286.4141,253.5246,35.5155,6.4845,47.0252,1.4773,0.2639,1.9527,97,227.0,698.0,874,958.956044,1165.0,1170,12-Sep-16,17594763,Intermediate,0.0,0.0,0.0,11.17779445,9.03185721,4.60673185,4.0,1.46859467,0.57627412,0.0,0.0,0.0,10.95273818,8.95277903,4.60673185,4.0,1.54767284,0.60223241,CHco,,,,,315GAV
NA,Rounds123,34.4470264,-119.70851,3,CH,CHco,8.0,85.0,Mountain,Xeric,Perennial,0.0,0.0,0.0,43.0504,7.1283,7.2702,1.0,0.0,0.0,4.95139643,1.03500861,1.18549401,3,4,8,26,0,1,0.0,1058,1210,0.0459,0.1293,100,0.0,0,100.0,0,56585.5,2169,3.0,0.28449,0.01933,StreamRiver,Intermittent,TRUE,FALSE,TRUE,15.499642,152,3.2556,1.528,1.0844,72.1084,-0.717,0.0627,0.0273,0.3384,0.0,669.3514,297.2044,273.3889,29.76,5.02,2.6667,1.519,0.2094,1.5278,53,200.0,498.0,785,873.5609756,973.0,1166,12-Sep-16,17595453,,0.0,0.0,0.0,41.69741697,6.97721588,7.1183882,1.0,0.3177608,0.29030947,0.0,0.0,0.0,41.69741697,6.97721588,7.1183882,1.0,0.3177608,0.29030947,CHco,,,,,315MIUxxx
NA,Rounds123,40.2415177,-121.86257,5,CH,CHin,6.0,6.0,Xeric,Xeric,Perennial,0.0,0.0,0.0,0.0,0.0557,0.6801,0.0,0.0,0.0,0.0,0.08045608,1.266815,0,0,9,0,0,0,0.0,1671,2101,0.0094,0.2514,0,0.0,0,0.0,100,87801.8,2253,3.0,56.49977,0.0234,StreamRiver,Perennial,TRUE,FALSE,TRUE,106.7808,430,5.7302,3.1432,0.029,92.2691,-0.77,0.0361,0.0217,0.1823,5.0391,1181.697,4166.102,297.7813,86.1687,12.506,145.976,1.2787,0.176,3.8512,30,44.0,108.0,134,147.1818,239.0,290,12-Sep-16,8020454,Reference,0.0,0.0,0.0,0.0,0.1048024,0.6574345,0.0,0.0,0.00505719,0.0,0.0,0.0,0.0,0.1048024,0.6574345,0.0,0.0,0.00505719,CHin,,,,,509ACNFPP
NA,Rounds123,40.2414128,-121.86211,5,CH,CHin,6.0,6.0,Xeric,Xeric,Perennial,0.0,0.0,0.0,0.0,0.0,0.617,0.0,0.0,0.0,0.0,0.0,1.792383,0,0,8,0,0,0,0.0,1630,2062,0.0088,0.2673,0,0.0,0,0.0,100,87801.8,2253,3.0,56.49977,0.0234,StreamRiver,Perennial,TRUE,FALSE,TRUE,120.044,432,6.2662,3.5844,0.0273,116.2695,-0.5482,0.0365,0.0225,0.1856,4.5034,1210.851,3922.186,298.2896,82.8232,11.9972,140.0782,1.2963,0.1791,3.9785,27,46.0,110.0,135,150.0,258.0,300,12-Sep-16,8020454,Reference,0.0,0.0,0.0,0.0,0.0,0.6012715,0.0,0.0,0.01424459,0.0,0.0,0.0,0.0,0.0,0.6012715,0.0,0.0,0.01424459,CHin,,,,,509ACSFPP
NA,Rounds123,40.2330987,-121.87842,5,CH,CHin,6.0,6.0,Xeric,Xeric,Perennial,0.0,0.0,0.0,0.0,0.0,0.5967,0.0,0.0,0.0,0.3576695,0.04835074,1.431027,2,2,19,0,0,0,0.0,1697,2101,0.0091,0.2586,0,0.0,0,0.0,100,87801.8,2253,4.0,139.66898,0.01218,StreamRiver,Perennial,TRUE,FALSE,TRUE,245.8457,404,5.9418,3.3267,0.0265,102.5751,-0.6752,0.0363,0.0223,0.1843,4.6926,1180.642,3935.78,300.8851,83.6848,12.1404,140.3412,1.3081,0.1798,3.9263,33,46.0,110.0,135,150.0,258.0,290,12-Sep-16,8020458,Reference,0.0,0.0,0.0,0.0,0.0,0.583924,0.0,0.0,0.00915241,0.0,0.0,0.0,0.0,0.0,0.583924,0.0,0.0,0.00915241,CHin,,,,,509ATCINC
NA,Rounds123,40.0720146,-121.59881,5,SN,SNws,5.0,4.0,Mountain,Mountain,Perennial,0.0,0.0,0.0,4.0571,3.9671,1.6701,0.0,0.0,0.0,4.490744,5.733965,4.01391,0,2,8,0,0,0,0.0,756,1834,0.0086,0.2679,0,0.0,0,0.0,100,145562.9,1804,3.0,29.09152,0.03802,StreamRiver,Perennial,TRUE,FALSE,TRUE,40.63408,1078,6.1675,3.553,0.0183,116.0796,-0.5525,0.0385,0.0243,0.1964,3.1667,1826.859,3905.643,282.875,94.5313,14.0078,148.8295,1.1869,0.1574,2.8823,26,65.0,129.0,148,160.3983,250.0,289,12-Sep-16,8020872,Stressed,0.0,0.0,0.0,4.034091,3.836193,1.605723,0.0,0.1510737,0.07087329,0.0,0.0,0.0,4.034091,3.836193,1.605723,0.0,0.1510737,0.07087329,SNws,,,,,509BCCH32
NA,Rounds123,36.328699,-121.79524,3,CH,CHco,6.0,6.0,Xeric,Xeric,Perennial,0.0,0.0,0.0,0.0,0.0,0.0058,0.0,0.0,0.0,0.0,0.01449906,0.01198655,0,0,0,0,0,0,0.0,1191,1453,0.015,0.1567,0,100.0,0,0.0,0,102980.2969,2099,4.0,7.84877,0.02405,StreamRiver,Perennial,TRUE,FALSE,TRUE,46.731378,262,3.7094,2.1899,0.0336,138.2499,-1.3517,0.0418,0.0276,0.231,1.3148,1205.5,912.261,277.7963,70.9362,11.9078,77.6458,1.6004,0.1875,6.1914,31,67.0,183.0,238,289.0,330.0,427,12-Sep-16,8188799,Reference,0.0,0.0,0.0,0.0,0.0,0.00770327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00770327,0.0,0.0,0.0,CHco,,,,,308WER325
